episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/sample_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,info/learner/cur_kl_coeff,info/learner/cur_lr,info/learner/total_loss,info/learner/policy_loss,info/learner/vf_loss,info/learner/vf_explained_var,info/learner/kl,info/learner/entropy,info/learner/entropy_coeff
11.0,0.0,2.38,653.25,39,5000,False,55000,353,11,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-30-03,1579602603,7.961282968521118,93.502601146698,5631,ip-172-31-17-119,172.31.17.119,93.502601146698,55000,11,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,55000,55000,2337.588,5609.789,21.002,891.299,2138.957,5000.0,22.666666666666668,9.708333333333334,0.03125,5e-05,0.01961805,0.0144083025,0.011349231,0.9377305,0.014493173,0.6592395,0.009999999999999998
11.0,0.0,2.58,666.55,27,5000,False,60000,380,12,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-30-11,1579602611,8.15088677406311,101.65348792076111,5631,ip-172-31-17-119,172.31.17.119,101.65348792076111,60000,12,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,60000,60000,2322.9,5577.642,18.415,896.436,2152.482,5000.0,20.50909090909091,9.754545454545454,0.03125,5e-05,0.0014977608,-0.0012905111,0.00907634,0.94258136,0.0026822267,0.6371888,0.009999999999999998
11.0,0.0,2.51,662.27,37,5000,False,65000,417,13,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-30-19,1579602619,8.049870729446411,109.70335865020752,5631,ip-172-31-17-119,172.31.17.119,109.70335865020752,65000,13,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,65000,65000,2301.544,5554.812,16.89,900.12,2172.454,5000.0,21.65833333333333,9.825000000000001,0.015625,5e-05,-0.001954584,-0.0017063243,0.0064859865,0.9491447,0.0043971995,0.6802952,0.009999999999999998
11.0,0.0,2.18,644.73,30,5000,False,70000,447,14,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-30-27,1579602627,7.830258369445801,117.53361701965332,5631,ip-172-31-17-119,172.31.17.119,117.53361701965332,70000,14,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,70000,70000,2290.498,5546.89,16.917,901.406,2182.931,5000.0,20.418181818181814,9.91818181818182,0.0078125,5e-05,0.002806301,-0.00039769226,0.009472222,0.94761324,0.004415121,0.6302721,0.009999999999999998
11.0,0.0,1.88,626.33,37,5000,False,75000,484,15,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-30-35,1579602635,7.821272850036621,125.35488986968994,5631,ip-172-31-17-119,172.31.17.119,125.35488986968994,75000,15,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,75000,75000,2272.391,5566.115,16.221,898.293,2200.326,5000.0,20.063636363636363,9.963636363636363,0.00390625,5e-05,-0.0030643952,-0.0063495613,0.009836705,0.9375838,0.0021673036,0.6560005,0.009999999999999998
11.0,0.0,2.3,651.66,39,5000,False,80000,523,16,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-30-43,1579602643,7.76746392250061,133.12235379219055,5631,ip-172-31-17-119,172.31.17.119,133.12235379219055,80000,16,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,80000,80000,2272.856,5578.081,16.767,896.366,2199.875,5000.0,19.563636363636366,10.000000000000002,0.001953125,5e-05,0.009972634,0.0053327708,0.011338903,0.95046616,0.012761605,0.6723968,0.009999999999999998
11.0,0.0,2.41,657.92,28,5000,False,85000,551,17,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-30-51,1579602651,7.936568737030029,141.05892252922058,5631,ip-172-31-17-119,172.31.17.119,141.05892252922058,85000,17,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,85000,85000,2242.505,5602.171,17.02,892.511,2229.649,5000.0,21.166666666666668,10.041666666666666,0.001953125,5e-05,0.0125067085,0.007579679,0.011268804,0.9341607,0.013388699,0.6367921,0.009999999999999998
11.0,0.0,2.69,677.73,30,5000,False,90000,581,18,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-30-59,1579602659,7.915639400482178,148.97456192970276,5631,ip-172-31-17-119,172.31.17.119,148.97456192970276,90000,18,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,90000,90000,2223.244,5643.019,17.107,886.05,2248.966,5000.0,20.09090909090909,10.081818181818182,0.001953125,5e-05,0.015785694,0.0150243845,0.007274595,0.961775,0.016983086,0.65464574,0.009999999999999998
11.0,0.0,2.89,685.32,35,5000,False,95000,616,19,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-31-07,1579602667,7.91324782371521,156.88780975341797,5631,ip-172-31-17-119,172.31.17.119,156.88780975341797,95000,19,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,95000,95000,2206.497,5677.144,17.886,880.725,2266.035,5000.0,20.245454545454546,10.127272727272727,0.001953125,5e-05,0.012269947,0.01050766,0.006976018,0.967158,0.05357551,0.5318373,0.009999999999999998
11.0,0.0,2.67,673.78,32,5000,False,100000,648,20,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-31-14,1579602674,7.823069095611572,164.71087884902954,5631,ip-172-31-17-119,172.31.17.119,164.71087884902954,100000,20,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,100000,100000,2186.953,5681.006,17.341,880.126,2286.285,5000.0,20.063636363636363,10.18181818181818,0.0029296875,5e-05,0.00036832644,0.00084606477,0.0059612384,0.9754573,0.023241267,0.6507069,0.009999999999999998
11.0,0.0,2.82,675.32,34,5000,False,105000,682,21,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-31-22,1579602682,7.868774890899658,172.5796537399292,5631,ip-172-31-17-119,172.31.17.119,172.5796537399292,105000,21,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,105000,105000,2158.11,5700.318,17.685,877.144,2316.842,5000.0,19.458333333333332,10.266666666666667,0.00439453125,5e-05,0.009959738,0.010786309,0.005688869,0.9708149,0.015422744,0.658321,0.009999999999999998
11.0,0.0,2.75,670.77,33,5000,False,110000,715,22,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-31-31,1579602691,8.255413055419922,180.83506679534912,5631,ip-172-31-17-119,172.31.17.119,180.83506679534912,110000,22,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,110000,110000,2154.506,5715.022,18.636,874.887,2320.718,5000.0,20.272727272727277,10.327272727272728,0.00439453125,5e-05,0.028965402,0.024286468,0.011322741,0.97416365,0.03246337,0.67864674,0.009999999999999998
11.0,0.0,2.97,682.22,33,5000,False,115000,748,23,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-31-39,1579602699,7.871553659439087,188.7066204547882,5631,ip-172-31-17-119,172.31.17.119,188.7066204547882,115000,23,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,115000,115000,2144.715,5707.602,18.595,876.025,2331.312,5000.0,19.058333333333337,10.366666666666667,0.006591796875,5e-05,0.0044262586,0.0033855177,0.007551361,0.97492886,0.008657733,0.6567686,0.009999999999999998
11.0,0.0,2.72,671.37,33,5000,False,120000,781,24,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-31-47,1579602707,7.96849513053894,196.67511558532715,5631,ip-172-31-17-119,172.31.17.119,196.67511558532715,120000,24,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,120000,120000,2165.201,5701.608,17.923,876.946,2309.255,5000.0,20.1,10.399999999999999,0.006591796875,5e-05,0.021784354,0.0065224445,0.021065062,0.97249794,0.023757285,0.5959753,0.009999999999999998
11.0,0.0,2.74,672.74,35,5000,False,125000,816,25,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-31-55,1579602715,8.401167869567871,205.07628345489502,5631,ip-172-31-17-119,172.31.17.119,205.07628345489502,125000,25,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,125000,125000,2188.822,5736.173,17.713,871.661,2284.334,5000.0,19.28333333333333,10.433333333333332,0.0098876953125,5e-05,0.017912684,0.018756146,0.006212762,0.9676077,0.028645832,0.7339463,0.009999999999999998
11.0,0.0,2.45,659.77,34,5000,False,130000,850,26,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-32-03,1579602723,8.143131494522095,213.21941494941711,5631,ip-172-31-17-119,172.31.17.119,213.21941494941711,130000,26,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,130000,130000,2209.321,5754.191,17.939,868.932,2263.139,5000.0,20.136363636363637,10.47272727272727,0.01483154296875,5e-05,0.02279413,0.021670531,0.008384826,0.9706601,0.031275935,0.7725096,0.009999999999999998
11.0,0.0,2.81,676.78,31,5000,False,135000,881,27,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-32-11,1579602731,7.865945339202881,221.08536028862,5631,ip-172-31-17-119,172.31.17.119,221.08536028862,135000,27,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,135000,135000,2201.82,5755.09,17.94,868.796,2270.849,5000.0,19.066666666666663,10.508333333333333,0.022247314453125,5e-05,0.026420414,0.019221418,0.012993487,0.9734665,0.042891186,0.67487025,0.009999999999999998
11.0,0.0,2.62,668.69,32,5000,False,140000,913,28,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-32-19,1579602739,7.745316743850708,228.8306770324707,5631,ip-172-31-17-119,172.31.17.119,228.8306770324707,140000,28,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,140000,140000,2195.908,5742.877,17.652,870.644,2276.963,5000.0,20.12727272727273,10.527272727272727,0.0333709716796875,5e-05,0.06177503,0.04025012,0.02518914,0.97315085,0.0632358,0.5774466,0.009999999999999998
11.0,0.0,2.91,683.68,40,5000,False,145000,953,29,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-32-27,1579602747,7.902814149856567,236.73349118232727,5631,ip-172-31-17-119,172.31.17.119,236.73349118232727,145000,29,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,145000,145000,2192.797,5745.817,17.114,870.198,2280.193,5000.0,20.07272727272727,10.572727272727272,0.05005645751953125,5e-05,0.00051786116,0.0009368978,0.0041503003,0.9773798,0.023795485,0.57604545,0.009999999999999998
11.0,0.0,2.46,659.07,32,5000,False,150000,985,30,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-32-35,1579602755,8.365557193756104,245.09904837608337,5631,ip-172-31-17-119,172.31.17.119,245.09904837608337,150000,30,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,150000,150000,2218.314,5773.81,17.833,865.979,2253.965,5000.0,19.008333333333333,10.6,0.07508468627929688,5e-05,0.035509247,0.012423745,0.026185906,0.9814479,0.0187209,0.45060557,0.009999999999999998
11.0,0.0,2.66,668.86,35,5000,False,155000,1020,31,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-32-43,1579602763,8.007646560668945,253.10669493675232,5631,ip-172-31-17-119,172.31.17.119,253.10669493675232,155000,31,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,155000,155000,2225.182,5780.801,18.187,864.932,2247.007,5000.0,20.16363636363636,10.618181818181817,0.07508468627929688,5e-05,0.03329184,0.0021228828,0.03536407,0.97934115,0.0055220844,0.4609736,0.009999999999999998
11.0,0.0,1.89,625.98,32,5000,False,160000,1052,32,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-32-51,1579602771,7.716890335083008,260.8235852718353,5631,ip-172-31-17-119,172.31.17.119,260.8235852718353,160000,32,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,160000,160000,2185.67,5766.106,18.335,867.136,2287.628,5000.0,20.10909090909091,10.654545454545454,0.07508468627929688,5e-05,0.0019601225,-0.00014412012,0.0064252033,0.97506297,0.0055663474,0.47389078,0.009999999999999998
11.0,0.0,2.66,667.18,33,5000,False,165000,1085,33,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-32-59,1579602779,7.7464892864227295,268.57007455825806,5631,ip-172-31-17-119,172.31.17.119,268.57007455825806,165000,33,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,165000,165000,2185.979,5752.475,18.492,869.191,2287.305,5000.0,20.127272727272725,10.645454545454545,0.07508468627929688,5e-05,-0.0014879899,-0.0008443294,0.003865407,0.98081696,0.0064497157,0.49933392,0.009999999999999998
11.0,0.0,2.87,677.95,33,5000,False,170000,1118,34,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-33-06,1579602786,7.884288311004639,276.4543628692627,5631,ip-172-31-17-119,172.31.17.119,276.4543628692627,170000,34,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,170000,170000,2163.838,5764.672,19.394,867.352,2310.709,5000.0,19.175,10.700000000000001,0.07508468627929688,5e-05,0.01645967,0.012866487,0.0073943892,0.9754487,0.021710228,0.54313135,0.009999999999999998
11.0,0.0,3.22,697.95,31,5000,False,175000,1149,35,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-33-14,1579602794,7.68178653717041,284.1361494064331,5631,ip-172-31-17-119,172.31.17.119,284.1361494064331,175000,35,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,175000,175000,2142.196,5714.22,19.584,875.01,2334.053,5000.0,20.254545454545454,10.709090909090907,0.11262702941894531,5e-05,-0.0008540988,-0.00042210612,0.003532005,0.97910786,0.009480609,0.5031769,0.009999999999999998
11.0,0.0,2.9,681.07,33,5000,False,180000,1182,36,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-33-22,1579602802,7.677361249923706,291.8135106563568,5631,ip-172-31-17-119,172.31.17.119,291.8135106563568,180000,36,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,180000,180000,2118.271,5693.143,18.352,878.25,2360.415,5000.0,20.145454545454545,10.709090909090907,0.11262702941894531,5e-05,0.0067382716,0.002403496,0.008408521,0.977417,0.0056609632,0.47113243,0.009999999999999998
11.0,0.0,2.8,675.65,34,5000,False,185000,1216,37,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-33-30,1579602810,7.8077781200408936,299.6212887763977,5631,ip-172-31-17-119,172.31.17.119,299.6212887763977,185000,37,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,185000,185000,2127.661,5676.911,19.16,880.761,2349.998,5000.0,20.39090909090909,10.772727272727273,0.11262702941894531,5e-05,0.027738536,0.001935129,0.029502366,0.98085535,0.009210807,0.47363487,0.009999999999999998
11.0,0.0,2.67,667.67,32,5000,False,190000,1248,38,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-33-38,1579602818,7.7926881313323975,307.4139769077301,5631,ip-172-31-17-119,172.31.17.119,307.4139769077301,190000,38,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,190000,190000,2127.811,5682.948,19.073,879.825,2349.832,5000.0,20.263636363636365,10.781818181818183,0.11262702941894531,5e-05,0.027863627,0.020714136,0.006643077,0.97961175,0.041861318,0.42082977,0.009999999999999998
11.0,0.0,2.88,678.44,35,5000,False,195000,1283,39,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-33-45,1579602825,7.833886384963989,315.2478632926941,5631,ip-172-31-17-119,172.31.17.119,315.2478632926941,195000,39,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,195000,195000,2137.241,5666.705,19.268,882.347,2339.464,5000.0,20.39090909090909,10.845454545454546,0.16894054412841797,5e-05,0.03986096,-0.0042156065,0.047028564,0.9803141,0.0066515333,0.40757126,0.009999999999999998
11.0,0.0,2.65,666.8,41,5000,False,200000,1324,40,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-33-53,1579602833,7.823082208633423,323.0709455013275,5631,ip-172-31-17-119,172.31.17.119,323.0709455013275,200000,40,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,200000,200000,2114.898,5636.768,17.775,887.033,2364.18,5000.0,20.39090909090909,10.872727272727273,0.16894054412841797,5e-05,0.0039162664,-0.002914483,0.010443679,0.95338994,0.005300329,0.4508373,0.009999999999999998
11.0,0.0,2.18,644.49,32,5000,False,205000,1356,41,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-34-01,1579602841,7.694124221801758,330.7650697231293,5631,ip-172-31-17-119,172.31.17.119,330.7650697231293,205000,41,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,205000,205000,2098.683,5621.306,17.719,889.473,2382.446,5000.0,19.999999999999996,10.927272727272726,0.16894054412841797,5e-05,-0.0007381242,-0.0014170844,0.0040823882,0.9729767,0.008773641,0.48856488,0.009999999999999998
11.0,0.0,1.62,614.67,35,5000,False,210000,1391,42,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-34-09,1579602849,7.741838693618774,338.50690841674805,5631,ip-172-31-17-119,172.31.17.119,338.50690841674805,210000,42,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,210000,210000,2104.77,5618.44,16.739,889.927,2375.556,5000.0,20.01818181818182,10.97272727272727,0.16894054412841797,5e-05,0.001962,-0.0031844727,0.0086890105,0.96569777,0.00619292,0.45887703,0.009999999999999998
11.0,0.0,2.03,639.79,28,5000,False,215000,1419,43,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-34-16,1579602856,7.7412965297698975,346.24820494651794,5631,ip-172-31-17-119,172.31.17.119,346.24820494651794,215000,43,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,215000,215000,2102.916,5621.726,15.961,889.407,2377.651,5000.0,20.163636363636364,10.999999999999998,0.16894054412841797,5e-05,-0.0031928376,-0.003465318,0.0043010646,0.9793817,0.0035762284,0.4632752,0.009999999999999998
11.0,0.0,2.62,668.44,30,5000,False,220000,1449,44,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-34-24,1579602864,7.827290058135986,354.07549500465393,5631,ip-172-31-17-119,172.31.17.119,354.07549500465393,220000,44,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,220000,220000,2102.39,5618.434,14.604,889.928,2378.246,5000.0,20.209090909090907,11.018181818181818,0.08447027206420898,5e-05,0.08432933,0.0004404746,0.0878954,0.9826291,0.0076927347,0.46563593,0.009999999999999998
11.0,0.0,3.15,699.02,33,5000,False,225000,1482,45,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-34-32,1579602872,7.948636054992676,362.0241310596466,5631,ip-172-31-17-119,172.31.17.119,362.0241310596466,225000,45,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,225000,225000,2112.519,5632.312,17.451,887.735,2366.842,5000.0,19.01666666666667,11.083333333333334,0.08447027206420898,5e-05,-0.00033148268,0.00032165908,0.0032733846,0.98385555,0.010248242,0.47921982,0.009999999999999998
11.0,0.0,3.29,701.39,36,5000,False,230000,1518,46,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-34-40,1579602880,7.902469158172607,369.9266002178192,5631,ip-172-31-17-119,172.31.17.119,369.9266002178192,230000,46,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,230000,230000,2123.005,5643.709,17.546,885.942,2355.152,5000.0,20.263636363636365,11.090909090909092,0.08447027206420898,5e-05,0.0003472384,-0.0026636883,0.0064444602,0.96971303,0.007947727,0.41048828,0.009999999999999998
11.0,0.0,3.06,689.67,33,5000,False,235000,1551,47,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-34-48,1579602888,8.072749614715576,377.9993498325348,5631,ip-172-31-17-119,172.31.17.119,377.9993498325348,235000,47,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,235000,235000,2124.657,5668.611,16.289,882.05,2353.321,5000.0,20.263636363636362,11.118181818181817,0.08447027206420898,5e-05,0.003281898,0.0011179659,0.005790596,0.98166627,0.0049896194,0.40481347,0.009999999999999998
11.0,0.0,2.65,670.01,36,5000,False,240000,1587,48,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-34-56,1579602896,8.00082015991211,386.0001699924469,5631,ip-172-31-17-119,172.31.17.119,386.0001699924469,240000,48,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,240000,240000,2125.882,5685.027,19.387,879.503,2351.965,5000.0,19.116666666666667,11.166666666666666,0.04223513603210449,5e-05,0.016993377,0.0060386276,0.014427987,0.97975427,0.013166474,0.40293226,0.009999999999999998
11.0,0.0,2.35,656.28,31,5000,False,245000,1618,49,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-35-04,1579602904,7.867578506469727,393.8677484989166,5631,ip-172-31-17-119,172.31.17.119,393.8677484989166,245000,49,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,245000,245000,2123.966,5689.058,20.31,878.88,2354.086,5000.0,20.136363636363637,11.172727272727272,0.04223513603210449,5e-05,0.00084581936,-0.0014828288,0.0047532413,0.976071,0.00252325,0.2531163,0.009999999999999998
11.0,0.0,2.24,653.92,35,5000,False,250000,1653,50,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-35-12,1579602912,7.756861209869385,401.624609708786,5631,ip-172-31-17-119,172.31.17.119,401.624609708786,250000,50,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,250000,250000,2115.373,5689.433,21.544,878.822,2363.649,5000.0,20.09090909090909,11.236363636363636,0.021117568016052246,5e-05,-0.0028288043,-0.00214498,0.0026313155,0.9858612,0.004594086,0.3412159,0.009999999999999998
11.0,0.0,2.02,637.9,31,5000,False,255000,1684,51,963a0cc95c81490d93175a37a9885b8e,2020-01-21_10-35-20,1579602920,7.852199554443359,409.47680926322937,5631,ip-172-31-17-119,172.31.17.119,409.47680926322937,255000,51,10,bf41a0ee,0_env=BreakoutNoFrameskip-v4,255000,255000,2126.697,5693.421,21.923,878.207,2351.063,5000.0,20.29090909090909,11.236363636363636,0.010558784008026123,5e-05,0.0055531906,0.0070209294,0.0015351704,0.9897795,0.01248966,0.3134786,0.009999999999999998
